test_item,language,prompt,answer
B1C,Catalan,"Aquí tens el context: En Joan no té gana. Hi ha pasta a la nevera. La Maria diu: ""Si en Joan té gana, hi ha pizza al forn"". Segons el que diu la Maria, és veritat que hi ha pizza al forn?","No, no podem saber si hi ha pizza al forn. La Maria diu que *si* Joan té gana, hi ha pizza al forn. Però Joan no té gana. La seva afirmació és una condició necessària, no suficient.
"
B2T,Catalan,"Aquí tens el context: La Núria té mal de cap i hi ha aspirines sobre la taula. També hi ha ibuprofèn al calaix. La Maria diu: ""Si la Núria té mal de cap, hi ha aspirines sobre la taula"". Segons el que diu la Maria, és veritat que hi ha aspirines sobre la taula?","Sí, és veritat. Maria afirma que hi ha aspirines sobre la taula perquè diu que la Núria té mal de cap i hi ha aspirines sobre la taula.
"
B2F,Catalan,"Aquí tens el context: La Núria té mal de cap i no hi ha aspirines sobre la taula. Tampoc no hi ha ibuprofèn al calaix. La Maria diu: ""Si la Núria té mal de cap, hi ha aspirines sobre la taula"". Segons el que diu la Maria, és veritat que hi ha aspirines sobre la taula?","No, no és veritat. La Maria diu que hi ha aspirines sobre la taula *si* la Núria té mal de cap. Però la Núria té mal de cap, i no hi ha aspirines sobre la taula. La seva afirmació és falsa.
"
B2C,Catalan,"Aquí tens el context: La Núria no té mal de cap. També hi ha ibuprofèn al calaix. La Maria diu: ""Si la Núria té mal de cap, hi ha aspirines sobre la taula"". Segons el que diu la Maria, és veritat que hi ha aspirines sobre la taula?","Falso. La Núria no té mal de cap, per tant, la Maria està mentint quan diu que hi ha aspirines sobre la taula.
"
B3T,Catalan,"Aquí tens el context: La Llúcia té set i hi ha aigua a la nevera. També hi ha suc de poma al rebost. La Maria diu: ""Si la Llúcia té set, hi ha aigua  a la nevera"". Segons el que diu la Maria, és veritat que hi ha aigua a la nevera?","Sí, és veritat que hi ha aigua a la nevera. La Maria afirma que si la Llúcia té set, hi ha aigua a la nevera, i sabem que la Llúcia té set.
"
B3F,Catalan,"Aquí tens el context: La Llúcia té set i no hi ha aigua a la nevera. Tampoc no hi ha suc de poma al rebost. La Maria diu: ""Si la Llúcia té set, hi ha aigua  a la nevera"". Segons el que diu la Maria, és veritat que hi ha aigua a la nevera?","No, no és veritat. La Maria diu que si la Llúcia té set, hi ha aigua a la nevera. Però el context indica que no hi ha aigua a la nevera. La seva afirmació és una condició que no es compleix.
"
B3C,Catalan,"Aquí tens el context: La Llúcia no té set. Hi ha suc de poma al rebost. La Maria diu: ""Si la Llúcia té set, hi ha aigua  a la nevera"". Segons el que diu la Maria, és veritat que hi ha aigua a la nevera?","No, no és veritat. La Maria diu que hi ha aigua a la nevera *si* la Llúcia té set. Però la Llúcia no té set, per tant, la condició no es compleix i no hi ha aigua a la nevera segons el que diu Maria.
"
B4T,Catalan,"Aquí tens el context: El mòbil del Pere no té bateria i hi ha un carregador al calaix. També hi ha un ordinador sobre la taula. La Maria diu: ""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"". Segons el que diu la Maria, és veritat que hi ha un carregador al calaix?","Sí, és veritat. Segons el que diu Maria, si el mòbil del Pere no té bateria, hi ha un carregador al calaix. I sabem que el mòbil del Pere no té bateria, per tant, segons Maria, hi ha un carregador al calaix.
"
B4F,Catalan,"Aquí tens el context: El mòbil del Pere no té bateria i no hi ha cap carregador al calaix. Tampoc no hi ha cap ordinador sobre la taula. La Maria diu: ""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"". Segons el que diu la Maria, és veritat que hi ha un carregador al calaix?","No, no és veritat.

La Maria diu que ""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"". El mòbil del Pere no té bateria. Però la frase no implica que hi hagi un carregador al calaix. Només diu què passaria si no tingués bateria.
"
B4C,Catalan,"Aquí tens el context: El mòbil del Pere està carregat. Hi ha un ordinador sobre la taula. La Maria diu: ""Si el mòbil del Pere no té bateria, hi ha un carregador al calaix"". Segons el que diu la Maria, és veritat que hi ha un carregador al calaix?","Sí, és veritat. Maria diu que si el mòbil del Pere no té bateria, hi ha un carregador al calaix. Per tant, segons la seva afirmació, hi ha un carregador al calaix.
"
B5T,Catalan,"Aquí tens el context: El temps és plujós i hi ha un paraigua al paraigüer. També hi ha un impermeable al cotxe. La Maria diu: ""Si el temps és plujós, hi ha un paraigua al paraigüer"". Segons el que diu la Maria, és veritat que hi ha un paraigua al paraigüer?","Sí, és veritat. Maria diu que si el temps és plujós, hi ha un paraigua al paraigüer, i el temps és plujós. Per tant, segons el que diu Maria, hi ha un paraigua al paraigüer.
"
B5F,Catalan,"Aquí tens el context: El temps és plujós i no hi ha cap paraigua al paraigüer. Tampoc no hi ha cap impermeable al cotxe. La Maria diu: ""Si el temps és plujós, hi ha un paraigua al paraigüer"". Segons el que diu la Maria, és veritat que hi ha un paraigua al paraigüer?","Sí, segons el que diu Maria, hi ha un paraigua al paraigüer. Ella afirma que ""Si el temps és plujós, hi ha un paraigua al paraigüer"". El temps és plujós, per tant, segons la seva afirmació, ha d'haver un paraigua al paraigüer.
"
B5C,Catalan,"Aquí tens el context: El temps és serè. Hi ha un impermeable al cotxe. La Maria diu: ""Si el temps és plujós, hi ha un paraigua al paraigüer"". Segons el que diu la Maria, és veritat que hi ha un paraigua al paraigüer?","No, no podem saber si hi ha un paraigua al paraigüer. La Maria només ha fet una afirmació condicional: ""Si el temps és plujós, hi ha un paraigua al paraigüer"". El context diu que el temps és serè, no plujós. La condició (temps plujós) no s'ha donat, per tant, la seva afirmació no es pot verificar.
"
B6T,Catalan,"Aquí tens el context: La roda del cotxe està punxada i hi ha un inflador al garatge. També hi ha una bicicleta a la porta d'entrada. La Maria diu: ""Si la roda del cotxe està punxada, hi ha un inflador al garatge"". Segons el que diu la Maria, és veritat que hi ha un inflador al garatge?","Sí, és veritat. Maria afirma que si la roda del cotxe està punxada, hi ha un inflador al garatge. Per tant, segons el que diu, hi ha un inflador al garatge.
"
B6F,Catalan,"Aquí tens el context: La roda del cotxe està punxada i no hi ha cap inflador al garatge. Tampoc no hi ha cap bicicleta a la porta d'entrada. La Maria diu: ""Si la roda del cotxe està punxada, hi ha un inflador al garatge"". Segons el que diu la Maria, és veritat que hi ha un inflador al garatge?","No, no és veritat. Maria diu que hi ha un inflador al garatge *si* la roda està punxada. Però sabem que la roda està punxada, i Maria no ha trobat cap inflador. La seva afirmació és una condició que no es compleix.
"
B6C,Catalan,"Aquí tens el context: La roda del cotxe està inflada. Hi ha una bicicleta a la porta d'entrada. La Maria diu: ""Si la roda del cotxe està punxada, hi ha un inflador al garatge"". Segons el que diu la Maria, és veritat que hi ha un inflador al garatge?","Sí, és veritat. La Maria diu que si la roda del cotxe està punxada, hi ha un inflador al garatge. El context indica que la roda del cotxe està inflada, per tant, segons la Maria, hi ha un inflador al garatge.
"
B7T,Catalan,"Aquí tens el context: La planta està seca i hi ha una regadora a la prestatgeria. També hi ha una mànega al jardí. La Maria diu: ""Si la planta està seca, hi ha una regadora a la prestatgeria"". Segons el que diu la Maria, és veritat que hi ha una regadora a la prestatgeria?","Sí, és veritat. Maria diu que si la planta està seca, hi ha una regadora a la prestatgeria, i sabem que la planta està seca. Per tant, segons el que diu Maria, hi ha una regadora a la prestatgeria.
"
B7F,Catalan,"Aquí tens el context: La planta està seca i no hi ha cap regadora a la prestatgeria. Tampoc no hi ha cap mànega al jardí. La Maria diu: ""Si la planta està seca, hi ha una regadora a la prestatgeria"". Segons el que diu la Maria, és veritat que hi ha una regadora a la prestatgeria?","Sí, segons el que diu Maria, hi ha una regadora a la prestatgeria. Ella afirma que ""Si la planta està seca, hi ha una regadora a la prestatgeria"". La planta està seca, per tant, segons la seva afirmació, ha de haver-hi una regadora a la prestatgeria.
"
B7C,Catalan,"Aquí tens el context: La planta no està seca. Hi ha una mànega al jardí. La Maria diu: ""Si la planta està seca, hi ha una regadora a la prestatgeria"". Segons el que diu la Maria, és veritat que hi ha una regadora a la prestatgeria?","No.

La Maria diu que si la planta està seca, hi ha una regadora a la prestatgeria. La planta no està seca, per tant, la seva afirmació no es pot verificar com verdadera.
"
B8T,Catalan,"Aquí tens el context: La camisa del Jordi està arrugada i hi ha una planxa a l'armari. També hi ha una taula de planxar al balcó. La Maria diu: ""Si la camisa del jordi està arrugada, hi ha una planxa a l'armari"". Segons el que diu la Maria, és veritat que hi ha una planxa a l'armari?","Sí, és veritat. Maria afirma que si la camisa del Jordi està arrugada, hi ha una planxa a l'armari. Per tant, segons el que diu Maria, hi ha una planxa a l'armari.
"
B8F,Catalan,"Aquí tens el context: La camisa del Jordi està arrugada i no hi ha cap planxa a l'armari. Tampoc no hi ha cap taula de planxar al balcó. La Maria diu: ""Si la camisa del jordi està arrugada, hi ha una planxa a l'armari"". Segons el que diu la Maria, és veritat que hi ha una planxa a l'armari?","Sí, segons el que diu Maria, és veritat que hi ha una planxa a l'armari. Ella afirma que ""Si la camisa del Jordi està arrugada, hi ha una planxa a l'armari"". La camisa del Jordi està arrugada, per tant, segons Maria, hi ha una planxa a l'armari.
"
B8C,Catalan,"Aquí tens el context: La camisa del Jordi no té arrugues. Hi ha una taula de planxar al balcó. La Maria diu: ""Si la camisa del jordi està arrugada, hi ha una planxa a l'armari"". Segons el que diu la Maria, és veritat que hi ha una planxa a l'armari?","Sí, segons el que diu Maria, hi ha una planxa a l'armari. La seva afirmació és una condició (si la camisa està arrugada), i la camisa del Jordi no està arrugada. Per tant, la condició no es compleix, però Maria ha dit que si la condició es complís, hi hauria una planxa a l'armari.
"
B9T,Catalan,"Aquí tens el context: La Susanna vol llegir i hi ha llibres a l'estanteria. També hi ha un diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","Sí, és veritat. Maria afirma que si Susanna vol llegir, hi ha llibres a l'estanteria. Per tant, segons el que diu Maria, hi ha llibres a l'estanteria.
"
B9F,Catalan,"Aquí tens el context: La Susanna vol llegir i no hi ha llibres a l'estanteria. Tampoc no hi ha cap diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","Sí, segons el que diu Maria, hi ha llibres a l'estanteria. La Maria afirma que ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"".  Com que la Susanna vol llegir, Maria implica que hi ha llibres a l'estanteria.
"
B9C,Catalan,"Aquí tens el context: La Susanna no vol llegir. Hi ha un diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","Sí, és veritat. Segons el que diu Maria, si Susanna vol llegir, hi ha llibres a l'estanteria.
"
F1T,Catalan,"Aquí tens el context: Tot i que la pizza és més cara que la pasta, la gent la compra més. Hi ha pizza a la nevera. En aquest context, la pizza és més popular que la pasta?","Sí, la pizza és més popular que la pasta. El context indica que la gent compra més pizza que pasta.
"
F1F,Catalan,"Aquí tens el context: Tot i que la pizza és més cara que la pasta, la gent la compra més. Hi ha pizza a la nevera. En aquest context, la pasta és més popular que la pizza?","No, no és cert. El context indica que la gent compra més pizza que pasta, tot i que la pizza és més cara.
"
F2T,Catalan,"Aquí tens el context: Tot i que el cafè és més barat que el te verd, la majoria de la gent prefereix el te verd. Hi ha cafè a la cafetera. En aquest context, el te s'utilitza més que el cafè?","Sí, el te s'utilitza més que el cafè. El context indica que hi ha te a la cafetera, mentre que el cafè és més barat però menys preferit.
"
F2F,Catalan,"Aquí tens el context: Tot i que el cafè és més barat que el te verd, la majoria de la gent prefereix el te verd. Hi ha cafè a la cafetera. En aquest context, el cafè s'utilitza més que el te?","No, el te s'utilitza més que el cafè. El context indica que hi ha cafè a la cafetera, però la majoria de la gent prefereix el te verd.
"
F3T,Catalan,"Aquí tens el context: Tot i que l'aigua és més saludable que les begudes gasoses, molta gent tria les begudes gasoses. Hi ha aigua al congelador. En aquest context, les begudes gasoses tenen més demanda que l'aigua?","Potser. El context indica que ""molta gent tria les begudes gasoses"", suggerint que hi ha una demanda més alta per a les begudes gasoses que per a l'aigua.
"
F3F,Catalan,"Aquí tens el context: Tot i que l'aigua és més saludable que les begudes gasoses, molta gent tria les begudes gasoses. Hi ha aigua al congelador. En aquest context, l'aigua té més demanda que les begudes gasoses?","Potser. El context indica que hi ha aigua al congelador, suggerint que algú la vol i la necessita, mentre que la demanda de begudes gasoses no es menciona directament. Per tant, és plausible que l'aigua tingui més demanda en aquest moment.
"
F4T,Catalan,"Aquí tens el context: Tot i que els bròquils són més difícils de cuinar que els nyoquis, la gent els utilitza més. Hi ha bròquils al forn. En aquest context, els bròquils són més populars que els nyoquis?","Sí, segons el context, els bròquils són més populars que els nyoquis. El text diu ""Tot i que els bròquils són més difícils de cuinar que els nyoquis, la gent els utilitza més.""
"
F4F,Catalan,"Aquí tens el context: Tot i que els bròquils són més difícils de cuinar que els nyoquis, la gent els utilitza més. Hi ha bròquils al forn. En aquest context, els nyoquis són més populars que els bròquils?","No, segons el context, els bròquils es fan servir més que els nyoquis.
"
F5T,Catalan,"Aquí tens el context: Tot i que el sushi és més saludable que les hamburgueses, la gent menja més sovint les hamburgueses. Hi ha sushi a la taula. En aquest context, les hamburgueses són més populars que el sushi?","Sí, les hamburgueses són més populars que el sushi. El context indica que la gent menja més sovint hamburgueses.
"
F5F,Catalan,"Aquí tens el context: Tot i que el sushi és més saludable que les hamburgueses, la gent menja més sovint les hamburgueses. Hi ha sushi a la taula. En aquest context, el sushi és més popular que les hamburgueses?","No, el sushi no és més popular que les hamburgueses. El context indica que la gent menja més sovint les hamburgueses, tot i que el sushi és més saludable.
"
F6T,Catalan,"Aquí tens el context: Tot i que els plàtans són més cars que els kiwis, la gent els compra més. Hi ha platans al cabàs. En aquest context, els platans són més populars que els kiwis?","Sí, els platans són més populars que els kiwis. El context indica que la gent compra més platans que kiwis, tot i que els kiwis són més cars.
"
F6F,Catalan,"Aquí tens el context: Tot i que els plàtans són més cars que els kiwis, la gent els compra més. Hi ha platans al cabàs. En aquest context, els kiwis són més populars que els plàtans?","Sí, segons el context, els kiwis són més populars que els plàtans. El text indica que, tot i que els plàtans són més cars, es compren més kiwis, suggerint que són més populars.
"
F7T,Catalan,"Aquí tens el context: Tot i que els gossos són més alegres que els gats, la gent els prefereix. Hi ha un gat pujat a l'arbre. En aquest context, els gossos són més populars que els gats?","No, no ho sabem amb certesa. El context diu que la gent prefereix els gossos, però no indica si són més populars en general. Poden ser més apreciats per algunes persones, però els gats podrien ser més populars en altres grups.
"
F7F,Catalan,"Aquí tens el context: Tot i que els gossos són més alegres que els gats, la gent els prefereix. Hi ha un gat pujat a l'arbre. En aquest context, els gats són més populars que els gossos?","No, segons el context, els gossos són més preferits que els gats. El context diu que ""la gent els prefereix"" (els gossos).
"
F8T,Catalan,"Aquí tens el context: Tot i que llegir llibres és més educatiu que mirar la televisió, la majoria de les persones miren la televisió. Hi ha un llibre a la prestatgeria. En aquest context, hi ha més persones que miren la televisó que no pas que llegeixen llibres?","Sí, hi ha més persones que miren la televisió que no pas que llegeixen llibres. El context afirma que ""la majoria de les persones miren la televisió"" mentre que només es menciona la existència d'un llibre.
"
F8F,Catalan,"Aquí tens el context: Tot i que llegir llibres és més educatiu que mirar la televisió, la majoria de les persones miren la televisió. Hi ha un llibre a la prestatgeria. En aquest context, hi ha més persones que llegeixen llibres que no pas que miren la televisió?","No, no hi ha més persones que llegeixin llibres que no pas que mirin televisió. El context diu que ""la majoria de les persones miren la televisió"", el que implica que hi ha més persones que miren televisió que llegeixen llibres.
"
F9T,Catalan,"Aquí tens el context: Tot i que córrer és millor per a la salut que caminar, la majoria de la gent prefereix caminar. Hi ha un corredor a la pista. En aquest context, caminar és més popular que córrer?","Sí, caminar és més popular que córrer.
"
F9F,Catalan,"Aquí tens el context: Tot i que córrer és millor per a la salut que caminar, la majoria de la gent prefereix caminar. Hi ha un corredor a la pista. En aquest context, córrer és més popular que caminar?","No, caminar és més popular que córrer. El context indica que ""la majoria de la gent prefereix caminar"".
"
S1T,Catalan,"Aquí tens el context: El lloro és a la gàbia. A més, el gos és a la gossera. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","No, no podem saber si el Tomàs ha portat pizza. La Maria va fer una condició (""Si el lloro és a la gàbia...""), però no sabem si aquesta condició es va complir. El lloro està a la gàbia, però això no garanteix que Tomàs porti pizza.
"
S1F,Catalan,"Aquí tens el context: El lloro és a la gàbia. A més, el gos és a la gossera. El Tomàs no ha portat pizza. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","Fals.

La Maria va fer una condició: si el lloro estava a la gàbia, llavors el Tomàs portaria pizza. El lloro estava a la gàbia, però el Tomàs no va portar pizza. Per tant, la condició no es va complir.
"
S1C,Catalan,"Aquí tens el context: El lloro no és a la gàbia. El gos tampoc no és a la gossera. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","No, no podem saber si el Tomàs ha portat pizza.

La declaració de Maria és una condició: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"".  Sabem que el lloro no és a la gàbia. Per tant, la condició no s'ha donat, i la declaració no ens dóna informació sobre si el Tomàs portarà o no pizza.
"
S2T,Catalan,"Aquí tens el context: T'has acabat els bròquils. També t'has acabat la pasta. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","Pot ser que sí, però no ho sabem amb certesa. La Maria va dir que si t'acabes els bròquils, el Marc et donaria un caramel. Per tant, si t'has acabat els bròquils, segons la Maria, el Marc t'hauria de donar un caramel.
"
S2F,Catalan,"Aquí tens el context: T'has acabat els bròquils. També t'has acabat la pasta. El Marc no t'ha donat cap caramel. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","No, no és veritat. Segons el que diu la Maria, el Marc et donaria un caramel si t'acabaves els bròquils, però no els has acabat.
"
S2C,Catalan,"Aquí tens el context: No t'has acabat els bròquils. Tampoc no t'has acabat la pasta. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","No, no és veritat. Segons el que diu la Maria, el Marc et donarà un caramel *si* t'acabes els bròquils, i no has fet-ho.
"
S3T,Catalan,"Aquí tens el context: Les guineus estan ballant. A més, els esquirols estan menjant. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","No, no podem dir amb certesa si la Júlia ha rebut una càmera fotogràfica. La Maria va fer una condició *si* les guineus estaven ballant. El context diu que les guineus estan ballant, però això no garanteix que la Júlia rebi la càmera. La condició només es compleix si les guineus ballen, però no implica que la Júlia rebi el regal.
"
S3F,Catalan,"Aquí tens el context: Les guineus estan ballant. A més, els esquirols estan menjant. La Júlia no ha rebut cap càmera fotogràfica. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","No, segons el que diu la Maria, no és veritat que la Júlia hagi rebut una càmera fotogràfica. La Maria va fer la condició que si les guineus estaven ballant, la Júlia rebreu una càmera. Però les guineus estan ballant, i la Júlia no ha rebut cap càmera.
"
S3C,Catalan,"Aquí tens el context: Les guineus no estan ballant. Els esquirols tampoc no estan menjant. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","No, no és veritat que la Júlia hagi rebut una càmera fotogràfica.

La declaració de Maria és una condició: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"".  Però sabem que les guineus no estan ballant. Per tant, la condició no s'ha complert, i no podem concloure que la Júlia ha rebut la càmera.
"
S4T,Catalan,"Aquí tens el context: La televisió està engegada. La ràdio també està engegada. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","No, no podem dir amb certesa si el Mateu ha fet galetes. La Maria només ha dit que *si* la televisió està engegada, *llavors* el Mateu farà galetes. No sabem si la televisió està engegada.

La condició (la televisió estar engegada) pot o no ser certa.
"
S4F,Catalan,"Aquí tens el context: La televisió està engegada. La ràdio també està engegada. El Mateu no ha fet galetes. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","No, segons el que diu la Maria, no és veritat que el Mateu hagi fet galetes. La Maria va dir que *si* la televisió estava engegada, *llavors* el Mateu faria galetes. La televisió està engegada, però el Mateu no ha fet galetes.
"
S4C,Catalan,"Aquí tens el context: La televisió està apagada. La ràdio també està apagada. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","No, no és veritat. La televisió està apagada, i segons el que diu Maria, el Mateu farà galetes *si* la televisió està engegada. Com que la televisió no està engegada, no podem concloure que el Mateu ha fet galetes.
"
S5T,Catalan,"Aquí tens el context: Avui el temps és assolellat. Tampoc no fa vent. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","Pot ser que sí, però no ho sabem amb certesa. La Maria va dir que *si* el temps és assolellat, l'Emma anirà de morat. El temps és assolellat, però no sabem si l'Emma realment va de morat. La seva predicció només indica que *si* el temps és assolellat, l'Emma anirà de morat.
"
S5F,Catalan,"Aquí tens el context: Avui el temps és assolellat. Tampoc no fa vent. L'Emma va de verd. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","No, no és veritat. Segons el que diu la Maria, si el temps és assolellat, l'Emma anirà de verd, no de morat.
"
S5C,Catalan,"Aquí tens el context: Avui el temps és plujós. A més, també fa molt de vent. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","No, no és veritat. Segons el que diu Maria, l'Emma anirà de morat *si* el temps és assolellat. Avui fa pluja i vent, per tant, la condició no s'ha complert.
"
S6T,Catalan,"Aquí tens el context: El parc infantil està buit. Els carrers també estan tranquils. La Maria havia dit: ""Si el parc infantil està buit, l'Alba es farà una selfie"". Segons el que diu la Maria, és veritat que l'Alba s'ha fet una selfie? ","Pot ser que sí. La Maria va dir que si el parc infantil estava buit, l'Alba es faria una selfie. El context indica que el parc infantil està buit, per tant, segons la Maria, l'Alba s'ha fet una selfie.
"
S6F,Catalan,"Aquí tens el context: El parc infantil està buit. Els carrers també estan tranquils. L'Alba no s'ha fet cap selfie. La Maria havia dit: ""Si el parc infantil està buit, l'Alba es farà una selfie"". Segons el que diu la Maria, és veritat que l'Alba s'ha fet una selfie? ","No, no és veritat. Segons el que diu Maria, si el parc infantil estigués buit, l'Alba s'hauria fet una selfie. Però el parc infantil està buit, per tant, l'Alba no s'ha fet una selfie.
"
S6C,Catalan,"Aquí tens el context: El parc infantil està ple de gent. Els carrers també estan animats. La Maria havia dit: ""Si el parc infantil està buit, l'Alba es farà una selfie"". Segons el que diu la Maria, és veritat que l'Alba s'ha fet una selfie? ","No, no podem dir que l'Alba s'ha fet una selfie. La Maria va dir que l'Alba se la faria *si el parc infantil estigués buit*. El parc infantil no està buit, per tant, l'Alba no s'ha fet una selfie segons el que diu la Maria.
"
S7T,Catalan,"Aquí tens el context: La gespa ha estat tallada. A més, les flors també han estat regades. La Maria havia dit: ""Si el Pau talla la gespa, rebrà 50 euros"". Segons el que diu la Maria, és veritat que el Pau ha rebut 50 euros?","Sí, és veritat. Segons el que diu Maria, si el Pau talla la gespa, rebrà 50 euros. El context indica que la gespa ha estat tallada, per tant, el Pau ha rebut 50 euros.
"
S7F,Catalan,"Aquí tens el context: La gespa ha estat tallada. A més, les flors també han estat regades. El Pau no ha rebut 50 euros. La Maria havia dit: ""Si el Pau talla la gespa, rebrà 50 euros"". Segons el que diu la Maria, és veritat que el Pau ha rebut 50 euros?","No, no és veritat. La Maria va dir que el Pau rebraria 50 euros *si* ell tallava la gespa. El context indica que la gespa ha estat tallada, però no que el Pau hagi rebut els 50 euros.
"
S7C,Catalan,"Aquí tens el context: La gespa no ha estat tallada. Les flors tampoc no han estat regades. La Maria havia dit: ""Si el Pau talla la gespa, rebrà 50 euros"". Segons el que diu la Maria, és veritat que el Pau ha rebut 50 euros?","No, no podem dir amb certesa si el Pau ha rebut 50 euros. La Maria va fer una promesa *condicional*: si el Pau talla la gespa, *llavors* rebrà 50 euros. No sabem si el Pau va tallar la gespa.
"
S8T,Catalan,"Aquí tens el context: El gos està jugant. A més, el gat està pujant a l'arbre. La Maria havia dit: ""Si el gos està jugant, l'Antoni llegirà un llibre"". Segons el que diu la Maria, és veritat que l'Antoni ha llegit un llibre?","No, no podem dir amb certesa si l'Antoni ha llegit un llibre. La Maria va fer una condició: *si* el gos està jugant, *llavors* l'Antoni llegirà un llibre. Però no sabem si el gos està jugant. La condició només es compleix si el gos està jugant.
"
S8F,Catalan,"Aquí tens el context: El gos està jugant. A més, el gat està pujant a l'arbre. L'Antoni no ha llegit cap llibre. La Maria havia dit: ""Si el gos està jugant, l'Antoni llegirà un llibre"". Segons el que diu la Maria, és veritat que l'Antoni ha llegit un llibre?","No, no és veritat. Segons el que diu Maria, l'Antoni només llegirà un llibre *si* el gos està jugant. El gos està jugant, però no hi ha evidència que l'Antoni hagi llegit un llibre.
"
S8C,Catalan,"Aquí tens el context: El gos no està jugant. A més, el gat està dormint. La Maria havia dit: ""Si el gos està jugant, l'Antoni llegirà un llibre"". Segons el que diu la Maria, és veritat que l'Antoni ha llegit un llibre?","No, no és veritat. Segons el que diu Maria, l'Antoni llegirà un llibre *si* el gos està jugant. El gos no està jugant, per tant, l'Antoni no ha llegit un llibre.
"
S9T,Catalan,"Aquí tens el context: La nevera està buida. A més, el forn està espatllat. La Maria havia dit: ""Si la nevera està buida, l'Anna portarà donuts"". Segons el que diu la Maria, és veritat que l'Anna ha portat donuts?","Sí, és veritat. Segons el que diu Maria, si la nevera està buida, l'Anna portarà donuts. I la nevera està buida.
"
S9F,Catalan,"Aquí tens el context: La nevera està buida. A més, el forn està espatllat. L'Anna no ha portat donuts. La Maria havia dit: ""Si la nevera està buida, l'Anna portarà donuts"". Segons el que diu la Maria, és veritat que l'Anna ha portat donuts?","Sí, és veritat que l'Anna ha portat donuts.

La Maria va dir: ""Si la nevera està buida, l'Anna portarà donuts"".  La nevera està buida, per tant, segons la declaració de la Maria, l'Anna ha portat donuts.
"
S9C,Catalan,"Aquí tens el context: La nevera està plena. A més, el forn està engegat. La Maria havia dit: ""Si la nevera està buida, l'Anna portarà donuts"". Segons el que diu la Maria, és veritat que l'Anna ha portat donuts?","No, no és veritat. La Maria va dir que l'Anna portaria donuts *si* la nevera estigués buida. La nevera està plena, per tant, la condició per portar donuts no s'ha complert.
"
B1T,Italian,"Ecco il contesto: Gianni ha fame e c'è della pizza in forno. C'è anche della pasta in frigo. Maria dice: ""Se Gianni ha fame, c'è della pizza in forno"". In base a quello che dice Maria, è vero che c'è della pizza in forno?","Sì, è vero che c'è della pizza in forno.

Maria ha affermato che ""Se Gianni ha fame, c'è della pizza in forno"".  Il contesto ci dice che Gianni ha fame. Quindi, la sua affermazione è vera.
"
