test_item,language,prompt,answer
B9T,Catalan,"Aquí tens el context: La Susanna vol llegir i hi ha llibres a l'estanteria. També hi ha un diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","Sí. Com que la Susanna vol llegir, per la condicional que diu la Maria se’n dedueix que hi ha llibres a l’estanteria."
B9F,Catalan,"Aquí tens el context: La Susanna vol llegir i no hi ha llibres a l'estanteria. Tampoc no hi ha cap diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","Segons la Maria, sí: com que la Susanna vol llegir, ella implica que hi ha llibres a l’estanteria. Però segons el context real, no n’hi ha; per tant, el que diu la Maria és fals."
B9C,Catalan,"Aquí tens el context: La Susanna no vol llegir. Hi ha un diari al sofà. La Maria diu: ""Si la Susanna vol llegir, hi ha llibres a l'estanteria"". Segons el que diu la Maria, és veritat que hi ha llibres a l'estanteria?","No ho sabem. La frase de la Maria només garanteix llibres si la Susanna vol llegir; com que no vol llegir, no es pot concloure que n’hi hagi."
F1T,Catalan,"Aquí tens el context: Tot i que la pizza és més cara que la pasta, la gent la compra més. Hi ha pizza a la nevera. En aquest context, la pizza és més popular que la pasta?","Sí, segons el context la gent compra més pizza que pasta, així que és més popular."
F1F,Catalan,"Aquí tens el context: Tot i que la pizza és més cara que la pasta, la gent la compra més. Hi ha pizza a la nevera. En aquest context, la pasta és més popular que la pizza?","No. Segons el context, la pizza és més popular perquè la gent la compra més."
F2T,Catalan,"Aquí tens el context: Tot i que el cafè és més barat que el te verd, la majoria de la gent prefereix el te verd. Hi ha cafè a la cafetera. En aquest context, el te s'utilitza més que el cafè?","No es pot determinar amb la informació donada. Sabem que la majoria prefereix el te verd, però l’ús real depèn de la disponibilitat i altres factors; només s’indica que ara hi ha cafè a la cafetera."
F2F,Catalan,"Aquí tens el context: Tot i que el cafè és més barat que el te verd, la majoria de la gent prefereix el te verd. Hi ha cafè a la cafetera. En aquest context, el cafè s'utilitza més que el te?","No. La majoria prefereix el te verd, així que s’utilitza més te que cafè, encara que hi hagi cafè a la cafetera."
F3T,Catalan,"Aquí tens el context: Tot i que l'aigua és més saludable que les begudes gasoses, molta gent tria les begudes gasoses. Hi ha aigua al congelador. En aquest context, les begudes gasoses tenen més demanda que l'aigua?","Sí. Segons el context, molta gent tria les begudes gasoses, cosa que indica una demanda més alta que la de l’aigua."
F3F,Catalan,"Aquí tens el context: Tot i que l'aigua és més saludable que les begudes gasoses, molta gent tria les begudes gasoses. Hi ha aigua al congelador. En aquest context, l'aigua té més demanda que les begudes gasoses?","No. Segons el context, molta gent tria les begudes gasoses, així que la demanda de begudes gasoses és més alta que la de l’aigua."
F4T,Catalan,"Aquí tens el context: Tot i que els bròquils són més difícils de cuinar que els nyoquis, la gent els utilitza més. Hi ha bròquils al forn. En aquest context, els bròquils són més populars que els nyoquis?","Sí. Segons el context, la gent utilitza més els bròquils que els nyoquis, així que són més populars."
F4F,Catalan,"Aquí tens el context: Tot i que els bròquils són més difícils de cuinar que els nyoquis, la gent els utilitza més. Hi ha bròquils al forn. En aquest context, els nyoquis són més populars que els bròquils?","No. Segons el context, els bròquils són més populars que els nyoquis."
F5T,Catalan,"Aquí tens el context: Tot i que el sushi és més saludable que les hamburgueses, la gent menja més sovint les hamburgueses. Hi ha sushi a la taula. En aquest context, les hamburgueses són més populars que el sushi?","Sí. Segons el context, la gent menja hamburgueses més sovint que sushi, així que són més populars."
F5F,Catalan,"Aquí tens el context: Tot i que el sushi és més saludable que les hamburgueses, la gent menja més sovint les hamburgueses. Hi ha sushi a la taula. En aquest context, el sushi és més popular que les hamburgueses?","No. Segons el context, la gent menja més sovint hamburgueses, així que són més populars que el sushi."
F6T,Catalan,"Aquí tens el context: Tot i que els plàtans són més cars que els kiwis, la gent els compra més. Hi ha platans al cabàs. En aquest context, els platans són més populars que els kiwis?","Sí. Segons el context, la gent compra més plàtans que kiwis, així que són més populars."
F6F,Catalan,"Aquí tens el context: Tot i que els plàtans són més cars que els kiwis, la gent els compra més. Hi ha platans al cabàs. En aquest context, els kiwis són més populars que els plàtans?","No. Els plàtans són més populars que els kiwis, perquè la gent en compra més."
F7T,Catalan,"Aquí tens el context: Tot i que els gossos són més alegres que els gats, la gent els prefereix. Hi ha un gat pujat a l'arbre. En aquest context, els gossos són més populars que els gats?","No. Segons el context, la gent prefereix els gats, així que els gossos no són més populars."
F7F,Catalan,"Aquí tens el context: Tot i que els gossos són més alegres que els gats, la gent els prefereix. Hi ha un gat pujat a l'arbre. En aquest context, els gats són més populars que els gossos?","No. Segons el context, la gent prefereix els gossos; per tant, els gossos són més populars que els gats."
F8T,Catalan,"Aquí tens el context: Tot i que llegir llibres és més educatiu que mirar la televisió, la majoria de les persones miren la televisió. Hi ha un llibre a la prestatgeria. En aquest context, hi ha més persones que miren la televisó que no pas que llegeixen llibres?","Sí. Segons el context, la majoria de persones miren la televisió, així que n’hi ha més que les que llegeixen llibres."
F8F,Catalan,"Aquí tens el context: Tot i que llegir llibres és més educatiu que mirar la televisió, la majoria de les persones miren la televisió. Hi ha un llibre a la prestatgeria. En aquest context, hi ha més persones que llegeixen llibres que no pas que miren la televisió?","No. La majoria de persones miren la televisió, així que no hi ha més lectors que espectadors."
F9T,Catalan,"Aquí tens el context: Tot i que córrer és millor per a la salut que caminar, la majoria de la gent prefereix caminar. Hi ha un corredor a la pista. En aquest context, caminar és més popular que córrer?",Sí. La majoria de la gent prefereix caminar.
F9F,Catalan,"Aquí tens el context: Tot i que córrer és millor per a la salut que caminar, la majoria de la gent prefereix caminar. Hi ha un corredor a la pista. En aquest context, córrer és més popular que caminar?","No. Segons el context, caminar és més popular que córrer."
S1T,Catalan,"Aquí tens el context: El lloro és a la gàbia. A més, el gos és a la gossera. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","No ho podem afirmar. Del que diu la Maria i del fet que el lloro és a la gàbia, només se’n dedueix que en Tomàs portarà pizza, no necessàriament que ja l’hagi portada."
S1F,Catalan,"Aquí tens el context: El lloro és a la gàbia. A més, el gos és a la gossera. El Tomàs no ha portat pizza. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","Sí. Segons la condicional de la Maria, com que el lloro és a la gàbia, en Tomàs hauria d’haver portat pizza. Ara bé, això contradiu el context, que diu que no n’ha portat."
S1C,Catalan,"Aquí tens el context: El lloro no és a la gàbia. El gos tampoc no és a la gossera. La Maria havia dit: ""Si el lloro és a la gàbia, el Tomàs portarà pizza"". Segons el que diu la Maria, és veritat que el Tomàs ha portat pizza?","No ho podem saber. De “Si el lloro és a la gàbia, el Tomàs portarà pizza” i del fet que el lloro no és a la gàbia no se’n dedueix si el Tomàs ha portat pizza o no; podria haver-ne portat o no. (La informació del gos és irrellevant.)"
S2T,Catalan,"Aquí tens el context: T'has acabat els bròquils. També t'has acabat la pasta. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","No ho sabem. Segons la Maria, com que t’has acabat els bròquils, el Marc te n’ha de donar un, però això no implica que ja te l’hagi donat."
S2F,Catalan,"Aquí tens el context: T'has acabat els bròquils. També t'has acabat la pasta. El Marc no t'ha donat cap caramel. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","Sí. Segons la Maria, si t’acabes els bròquils, el Marc t’ha de donar un caramel; per tant, segons ella, sí."
S2C,Catalan,"Aquí tens el context: No t'has acabat els bròquils. Tampoc no t'has acabat la pasta. La Maria havia dit: ""Si t'acabes els bròquils, el Marc et donarà un caramel"". Segons el que diu la Maria, és veritat que el Marc t'ha donat un caramel?","No es pot saber a partir del que diu la Maria. La seva frase només garanteix que, si t’acabes els bròquils, rebràs un caramel; com que no te’ls has acabat, no en podem deduir res sobre si te n’ha donat o no."
S3T,Catalan,"Aquí tens el context: Les guineus estan ballant. A més, els esquirols estan menjant. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","No necessàriament. Segons la Maria, com que les guineus ballen, la Júlia rebrà una càmera, però això no implica que ja l’hagi rebut."
S3F,Catalan,"Aquí tens el context: Les guineus estan ballant. A més, els esquirols estan menjant. La Júlia no ha rebut cap càmera fotogràfica. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","Sí. Segons el que diu la Maria, com que les guineus estan ballant, la Júlia hauria de rebre una càmera. Tanmateix, això contradiu el context, que diu que no n’ha rebut cap."
S3C,Catalan,"Aquí tens el context: Les guineus no estan ballant. Els esquirols tampoc no estan menjant. La Maria havia dit: ""Si les guineus estan ballant, La Júlia rebrà una càmera fotogràfica"". Segons el que diu la Maria, és veritat que la Júlia ha rebut una càmera fotogràfica?","No es pot saber. La frase de la Maria només diu que si les guineus ballen, aleshores la Júlia rebrà una càmera. Com que les guineus no estan ballant, no es dedueix res sobre si la Júlia n’ha rebut una."
S4T,Catalan,"Aquí tens el context: La televisió està engegada. La ràdio també està engegada. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","No. Segons la Maria, del fet que la TV estigui engegada només se’n dedueix que en Mateu farà galetes, no que ja les hagi fet."
S4F,Catalan,"Aquí tens el context: La televisió està engegada. La ràdio també està engegada. El Mateu no ha fet galetes. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","Sí. Segons la Maria, com que la televisió està engegada, el Mateu hauria d’haver fet galetes. Però de fet no n’ha fet, així que l’afirmació de la Maria resulta falsa en aquest cas."
S4C,Catalan,"Aquí tens el context: La televisió està apagada. La ràdio també està apagada. La Maria havia dit: ""Si la televisió està engegada, el Mateu farà galetes"". Segons el que diu la Maria, és veritat que el Mateu ha fet galetes?","No ho sabem. Del que diu la Maria (“Si la tele està engegada, el Mateu farà galetes”) i sabent que la tele està apagada, no es pot inferir si el Mateu ha fet galetes o no. Podria haver-ne fet igualment o no."
S5T,Catalan,"Aquí tens el context: Avui el temps és assolellat. Tampoc no fa vent. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","Sí. Segons la condició de la Maria (si fa sol, llavors l’Emma va/anirà de morat), com que avui fa sol, se’n dedueix que l’Emma va de morat."
S5F,Catalan,"Aquí tens el context: Avui el temps és assolellat. Tampoc no fa vent. L'Emma va de verd. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","Sí. Segons la Maria, com que fa sol, l’Emma va de morat. Ara bé, al context consta que va de verd, així que la predicció de la Maria és falsa en realitat."
S5C,Catalan,"Aquí tens el context: Avui el temps és plujós. A més, també fa molt de vent. La Maria havia dit: ""Si el temps és assolellat, l'Emma anirà de morat"". Segons el que diu la Maria, és veritat que l'Emma va de morat?","No ho podem saber. La frase “Si el temps és assolellat, l’Emma anirà de morat” només diu què passa si fa sol; com que avui no és assolellat, no en podem deduir si va (o no) de morat."
S6T,Catalan,"Aquí tens el context: El parc infantil està buit. Els carrers també estan tranquils. La Maria havia dit: ""Si el parc infantil està buit, l'Alba es farà una selfie"". Segons el que diu la Maria, és veritat que l'Alba s'ha fet una selfie? ","Sí. Com que el parc és buit, segons el que diu la Maria, l’Alba s’ha fet una selfie (assumint que la condició de la Maria és certa)."
S6F,Catalan,"Aquí tens el context: El parc infantil està buit. Els carrers també estan tranquils. L'Alba no s'ha fet cap selfie. La Maria havia dit: ""Si el parc infantil està buit, l'Alba es farà una selfie"". Segons el que diu la Maria, és veritat que l'Alba s'ha fet una selfie? ","Sí, segons la Maria. Com que el parc és buit, per ella l’Alba s’hauria fet una selfie. Però en realitat, el context diu que no se n’ha fet cap."
S6C,Catalan,"Aquí tens el context: El parc infantil està ple de gent. Els carrers també estan animats. La Maria havia dit: ""Si el parc infantil està buit, l'Alba es farà una selfie"". Segons el que diu la Maria, és veritat que l'Alba s'ha fet una selfie? ","No ho podem saber. La Maria només va dir que si el parc estava buit, llavors l’Alba es faria una selfie; com que el parc és ple, la condició no s’activa i no en podem inferir res."
S7T,Catalan,"Aquí tens el context: La gespa ha estat tallada. A més, les flors també han estat regades. La Maria havia dit: ""Si el Pau talla la gespa, rebrà 50 euros"". Segons el que diu la Maria, és veritat que el Pau ha rebut 50 euros?","No ho sabem. La condició de la Maria només assegura els 50 € si en Pau talla la gespa; el context només diu que la gespa està tallada, però no que l’hagi tallada en Pau."
S7F,Catalan,"Aquí tens el context: La gespa ha estat tallada. A més, les flors també han estat regades. El Pau no ha rebut 50 euros. La Maria havia dit: ""Si el Pau talla la gespa, rebrà 50 euros"". Segons el que diu la Maria, és veritat que el Pau ha rebut 50 euros?","No es pot determinar. La Maria diu “si el Pau talla la gespa, rebrà 50 €”, però que la gespa estigui tallada no implica que l’hagi tallat el Pau. Per tant, del que diu la Maria no se’n pot concloure que hagi rebut els 50 €."
S7C,Catalan,"Aquí tens el context: La gespa no ha estat tallada. Les flors tampoc no han estat regades. La Maria havia dit: ""Si el Pau talla la gespa, rebrà 50 euros"". Segons el que diu la Maria, és veritat que el Pau ha rebut 50 euros?","No es pot saber. Segons la condició de la Maria, tallar la gespa és suficient per rebre 50 €, però com que no l’ha tallada, la condició no s’ha complert; això no implica necessàriament que no els hagi rebut per un altre motiu."
S8T,Catalan,"Aquí tens el context: El gos està jugant. A més, el gat està pujant a l'arbre. La Maria havia dit: ""Si el gos està jugant, l'Antoni llegirà un llibre"". Segons el que diu la Maria, és veritat que l'Antoni ha llegit un llibre?","No. Segons la Maria, només podem inferir que l’Antoni llegirà un llibre, no que ja l’hagi llegit."
S8F,Catalan,"Aquí tens el context: El gos està jugant. A més, el gat està pujant a l'arbre. L'Antoni no ha llegit cap llibre. La Maria havia dit: ""Si el gos està jugant, l'Antoni llegirà un llibre"". Segons el que diu la Maria, és veritat que l'Antoni ha llegit un llibre?","No. Del que diu la Maria (si el gos està jugant, l’Antoni llegirà un llibre) només se’n dedueix que el llegirà, no que ja l’hagi llegit. A més, el context diu que no n’ha llegit cap."
S8C,Catalan,"Aquí tens el context: El gos no està jugant. A més, el gat està dormint. La Maria havia dit: ""Si el gos està jugant, l'Antoni llegirà un llibre"". Segons el que diu la Maria, és veritat que l'Antoni ha llegit un llibre?","No ho podem saber. De l’afirmació “si el gos està jugant, l’Antoni llegirà un llibre” i sabent que el gos no juga, no se’n dedueix res sobre si l’Antoni ha llegit."
S9T,Catalan,"Aquí tens el context: La nevera està buida. A més, el forn està espatllat. La Maria havia dit: ""Si la nevera està buida, l'Anna portarà donuts"". Segons el que diu la Maria, és veritat que l'Anna ha portat donuts?","No ho podem saber. Segons la Maria, com que la nevera està buida, l’Anna portarà donuts; però això no implica que ja els hagi portat."
S9F,Catalan,"Aquí tens el context: La nevera està buida. A més, el forn està espatllat. L'Anna no ha portat donuts. La Maria havia dit: ""Si la nevera està buida, l'Anna portarà donuts"". Segons el que diu la Maria, és veritat que l'Anna ha portat donuts?","Sí — segons la Maria, com que la nevera és buida, l’Anna hauria d’haver portat donuts. Ara bé, el context diu que no n’ha portat, així que el que diu la Maria és fals en aquest cas."
S9C,Catalan,"Aquí tens el context: La nevera està plena. A més, el forn està engegat. La Maria havia dit: ""Si la nevera està buida, l'Anna portarà donuts"". Segons el que diu la Maria, és veritat que l'Anna ha portat donuts?","No. No ho podem saber. L’afirmació de la Maria només diu que, si la nevera és buida, aleshores l’Anna portarà donuts. Com que la nevera és plena, la condició no s’activa i no en podem deduir res: podria haver-ne portat o no. (Que el forn estigui engegat és irrellevant.)"
B1T,Italian,"Ecco il contesto: Gianni ha fame e c'è della pizza in forno. C'è anche della pasta in frigo. Maria dice: ""Se Gianni ha fame, c'è della pizza in forno"". In base a quello che dice Maria, è vero che c'è della pizza in forno?","No. Solo dalla frase di Maria (“Se Gianni ha fame, c’è della pizza in forno”) non segue che ci sia pizza in forno. Per concluderlo bisogna sapere che l’antecedente è vero (che Gianni ha fame). Se lo sappiamo, allora sì, per modus ponens."
B1F,Italian,"Ecco il contesto: Gianni ha fame e non c'è della pizza in forno. Non c'è nemmeno della pasta in frigo. Maria dice: ""Se Gianni ha fame, c'è della pizza in forno"". In base a quello che dice Maria, è vero che c'è della pizza in forno?","Sì: dato che Gianni ha fame, dalla frase di Maria (“Se Gianni ha fame, c’è della pizza in forno”) segue che c’è pizza in forno. Questo però contraddice il contesto iniziale."
B1C,Italian,"Ecco il contesto: Gianni non ha fame. C'è della pasta in frigo. Maria dice: ""Se Gianni ha fame, c'è della pizza in forno"". In base a quello che dice Maria, è vero che c'è della pizza in forno?","No. Non possiamo saperlo. Dalla frase “Se Gianni ha fame, c’è della pizza in forno” e dal fatto che Gianni non ha fame non segue che ci sia pizza in forno: la condizionale non dice nulla sul caso in cui Gianni non ha fame. Potrebbe esserci pizza, oppure no."
B2T,Italian,"Ecco il contesto: Nicoletta ha mal di testa e ci sono delle aspirine sul tavolo. C'è anche dell'ibuprofene nel cassetto. Maria dice: ""Se Nicoletta ha mal di testa, ci sono delle aspirine sul tavolo"". In base a quello che dice Maria, è vero che ci sono delle aspirine sul tavolo?","Sì. Dato che Nicoletta ha mal di testa, dalla frase condizionale di Maria segue che ci sono aspirine sul tavolo."
B2F,Italian,"Ecco il contesto: Nicoletta ha mal di testa e non ci sono aspirine sul tavolo. Non c'è nemmeno dell'ibuprofene nel cassetto. Maria dice: ""Se Nicoletta ha mal di testa, ci sono delle aspirine sul tavolo"". In base a quello che dice Maria, è vero che ci sono delle aspirine sul tavolo?","Sì. Dato che Nicoletta ha mal di testa, dalla frase condizionale di Maria segue che ci sono aspirine sul tavolo (anche se questo contraddice il contesto, quindi l’affermazione di Maria è falsa)."
B2C,Italian,"Ecco il contesto: Nicoletta non ha mal di testa. C'è dell'ibuprofene nel cassetto. Maria dice: ""Se Nicoletta ha mal di testa, ci sono delle aspirine sul tavolo"". In base a quello che dice Maria, è vero che ci sono delle aspirine sul tavolo?","No. Dalla frase condizionale di Maria non segue che ci siano aspirine sul tavolo; dato che Nicoletta non ha mal di testa, l’antecedente è falso e non possiamo concludere nulla su ciò che c’è sul tavolo."
B3T,Italian,"Ecco il contesto: Lucia ha sete e c'è dell'acqua in frigo. C'è anche del succo di mela sullo scaffale. Maria dice: ""Se Lucia ha sete, c'è dell'acqua in frigo"". In base a quello che dice Maria, è vero che c'è dell'acqua in frigo?","No. Dal solo enunciato “Se Lucia ha sete, allora c’è dell’acqua in frigo” non segue che ci sia effettivamente acqua: serve sapere che Lucia ha sete. Quindi, basandosi solo su ciò che dice Maria, non si può concludere che ci sia acqua in frigo."
B3F,Italian,"Ecco il contesto: Lucia ha sete e non c'è dell'acqua in frigo. Non c'è nemmeno del succo di mela sullo scaffale. Maria dice: ""Se Lucia ha sete, c'è dell'acqua in frigo"". In base a quello che dice Maria, è vero che c'è dell'acqua in frigo?","Sì, secondo ciò che dice Maria: dato che Lucia ha sete, allora c’è acqua in frigo. Tuttavia il contesto afferma che non c’è, quindi l’affermazione di Maria sarebbe falsa."
B3C,Italian,"Ecco il contesto: Lucia non ha sete. C'è del succo di mela sullo scaffale. Maria dice: ""Se Lucia ha sete, c'è dell'acqua in frigo"". In base a quello che dice Maria, è vero che c'è dell'acqua in frigo?","No. Dalle parole di Maria non si può dedurre che ci sia acqua in frigo. Ha detto solo: “Se Lucia ha sete, allora c’è acqua”, ma dato che Lucia non ha sete, questo non implica che l’acqua ci sia; potrebbe esserci oppure no."
B4T,Italian,"Ecco il contesto: Il telefono di Pietro è scarico e c'è un caricatore nel cassetto. C'è anche un computer sul tavolo. Maria dice: ""Se il telefono di Pietro è scarico, c'è un caricatore nel cassetto"". In base a quello che dice Maria, è vero che c'è un caricatore nel cassetto?","No. Dalla sola frase di Maria (“Se il telefono di Pietro è scarico, allora c’è un caricatore nel cassetto”) non segue che ci sia un caricatore: è una condizionale e, senza assumere l’antecedente, non possiamo concludere il conseguente."
B4F,Italian,"Ecco il contesto: Il telefono di Pietro è scarico e non c'è un caricatore nel cassetto. Non c'è nemmeno un computer sul tavolo. Maria dice: ""Se il telefono di Pietro è scarico, c'è un caricatore nel cassetto"". In base a quello che dice Maria, è vero che c'è un caricatore nel cassetto?","Sì. Secondo l’affermazione di Maria, dato che il telefono è scarico, segue che c’è un caricatore nel cassetto."
B4C,Italian,"Ecco il contesto: Il telefono di Pietro è carico. C'è un computer sul tavolo. Maria dice: ""Se il telefono di Pietro è scarico, c'è un caricatore nel cassetto"". In base a quello che dice Maria, è vero che c'è un caricatore nel cassetto?","No. Dalla frase di Maria (“Se il telefono di Pietro è scarico, allora c’è un caricatore nel cassetto”) non segue che ci sia un caricatore quando il telefono è carico. Potrebbe esserci o no; l’informazione non basta per concluderlo."
B5T,Italian,"Ecco il contesto: Il tempo è piovoso e c'è un ombrello nel portaombrelli. C'è anche un impermeabile in macchina. Maria dice: ""Se il tempo è piovoso, c'è un ombrello nel portaombrelli"". In base a quello che dice Maria, è vero che c'è un ombrello nel portaombrelli?","Sì. Dato che il tempo è piovoso e Maria afferma “Se il tempo è piovoso, allora c’è un ombrello nel portaombrelli”, per modus ponens segue che c’è un ombrello nel portaombrelli."
B5F,Italian,"Ecco il contesto: Il tempo è piovoso e non c'è un ombrello nel portaombrelli. Non c'è nemmeno un impermeabile in macchina. Maria dice: ""Se il tempo è piovoso, c'è un ombrello nel portaombrelli"". In base a quello che dice Maria, è vero che c'è un ombrello nel portaombrelli?","No. Nel contesto dato piove e non c’è un ombrello nel portaombrelli, quindi l’affermazione di Maria è falsificata dai fatti. (Secondo Maria sì, ma in realtà no.)"
B5C,Italian,"Ecco il contesto: Il tempo è sereno. C'è un impermeabile in macchina. Maria dice: ""Se il tempo è piovoso, c'è un ombrello nel portaombrelli"". In base a quello che dice Maria, è vero che c'è un ombrello nel portaombrelli?","Non lo sappiamo. Maria afferma solo: “Se piove, allora c’è un ombrello”. Poiché il tempo è sereno (non piove), da quell’implicazione non segue né che ci sia né che non ci sia un ombrello nel portaombrelli."
B6T,Italian,"Ecco il contesto: La gomma della macchina è a terra e c'è una pompa in garage. C'è anche una bici vicino alla porta d'ingresso. Maria dice: ""Se la gomma della macchina è a terra, c'è una pompa in garage"". In base a quello che dice Maria, è vero che c'è una pompa in garage?","Sì. Dato che la gomma è a terra, dalla frase condizionale di Maria (“Se P, allora Q”) segue per modus ponens che c’è una pompa in garage."
B6F,Italian,"Ecco il contesto: La gomma della macchina è a terra e non c'è nessuna pompa in garage. Non c'è nemmeno una bici vicino alla porta d'ingresso. Maria dice: ""Se la gomma della macchina è a terra, c'è una pompa in garage"". In base a quello che dice Maria, è vero che c'è una pompa in garage?","Secondo Maria sì: dato che la gomma è a terra, dovrebbe esserci una pompa in garage. Tuttavia, dai fatti del contesto no: non c’è alcuna pompa, quindi l’affermazione di Maria è falsa."
B6C,Italian,"Ecco il contesto: La gomma della macchina è gonfia. C'è una bici vicino alla porta d'ingresso. Maria dice: ""Se la gomma della macchina è a terra, c'è una pompa in garage"". In base a quello che dice Maria, è vero che c'è una pompa in garage?","No. La frase di Maria è condizionale: vale solo se la gomma è a terra. Dato che la gomma è gonfia, non possiamo concludere che ci sia una pompa in garage."
B7T,Italian,"Ecco il contesto: La pianta è secca e c'è un annaffiatoio sullo scaffale. C'è anche un tubo da giardinaggio in giardino. Maria dice: ""Se la pianta è secca, c'è un annaffiatoio sullo scaffale"". In base a quello che dice Maria, è vero che c'è un annaffiatoio sullo scaffale?","Sì. Secondo Maria, se la pianta è secca allora c’è un annaffiatoio sullo scaffale; poiché la pianta è secca, ne segue che c’è."
B7F,Italian,"Ecco il contesto: La pianta è secca e non c'è nessun annaffiatoio sullo scaffale. Non c'è nemmeno un tubo da giardinaggio in giardino. Maria dice: ""Se la pianta è secca, c'è un annaffiatoio sullo scaffale"". In base a quello che dice Maria, è vero che c'è un annaffiatoio sullo scaffale?","No. Il contesto dice esplicitamente che non c’è. Secondo l’implicazione di Maria si dovrebbe concludere di sì, ma ciò contraddice i fatti; quindi la sua affermazione è falsa."
B7C,Italian,"Ecco il contesto: La pianta è rigogliosa. C'è un tubo da giardinaggio in giardino. Maria dice: ""Se la pianta è secca, c'è un annaffiatoio sullo scaffale"". In base a quello che dice Maria, è vero che c'è un annaffiatoio sullo scaffale?","No. Dalla frase condizionale di Maria non segue che ci sia l’annaffiatoio. Poiché la pianta è rigogliosa (quindi non secca), l’antecedente è falso e non possiamo inferire nulla: potrebbe esserci oppure no."
B8T,Italian,"Ecco il contesto: La camicia di Giorgio è stropicciata e c'è un ferro da stiro nell'armadio. C'è anche un'asse da stiro in balcone. Maria dice: ""Se la camicia di Giorgio è stropicciata, c'è un ferro da stiro nell'armadio"". In base a quello che dice Maria, è vero che c'è un ferro da stiro nell'armadio?","Sì. Dalla frase di Maria (“Se la camicia di Giorgio è stropicciata, allora c’è un ferro da stiro nell’armadio”) e dal fatto che la camicia è stropicciata, segue che c’è un ferro da stiro nell’armadio."
B8F,Italian,"Ecco il contesto: La camicia di Giorgio è stropicciata e non c'è un ferro da stiro nell'armadio. Non c'è nemmeno un'asse da stiro in balcone. Maria dice: ""Se la camicia di Giorgio è stropicciata, c'è un ferro da stiro nell'armadio"". In base a quello che dice Maria, è vero che c'è un ferro da stiro nell'armadio?","No. Dal contesto sappiamo che non c’è un ferro nell’armadio. Secondo l’implicazione di Maria (dato che la camicia è stropicciata) si concluderebbe di sì, ma la sua affermazione è falsa nel contesto."
B8C,Italian,"Ecco il contesto: La camicia di Giorgio è stirata. C'è un'asse da stiro in balcone. Maria dice: ""Se la camicia di Giorgio è stropicciata, c'è un ferro da stiro nell'armadio"". In base a quello che dice Maria, è vero che c'è un ferro da stiro nell'armadio?",No. Non si può concludere. Dal fatto che la camicia è stirata (quindi l’antecedente è falso) la frase di Maria non dice nulla sull’esistenza del ferro: potrebbe esserci oppure no.
B9T,Italian,"Ecco il contesto: Susanna vuole leggere e ci sono dei libri sullo scaffale. C'è anche un giornale sul divano. Maria dice: ""Se Susanna vuole leggere, ci sono dei libri sullo scaffale"". In base a quello che dice Maria, è vero che ci sono dei libri sullo scaffale?","No. Dalla sola frase di Maria (“Se Susanna vuole leggere, ci sono dei libri sullo scaffale”) non segue che ci siano libri: è una condizionale. Solo se sappiamo anche che Susanna vuole leggere, allora possiamo concluderlo."
B9F,Italian,"Ecco il contesto: Susanna vuole leggere e non ci sono libri sullo scaffale. Non c'è nemmeno un giornale sul divano. Maria dice: ""Se Susanna vuole leggere, ci sono dei libri sullo scaffale"". In base a quello che dice Maria, è vero che ci sono dei libri sullo scaffale?","Sì. Secondo l’affermazione di Maria, dato che Susanna vuole leggere, allora ci sono libri sullo scaffale (modus ponens)."
B9C,Italian,"Ecco il contesto: Susanna non vuole leggere. C'è un giornale sul divano. Maria dice: ""Se Susanna vuole leggere, ci sono dei libri sullo scaffale"". In base a quello che dice Maria, è vero che ci sono dei libri sullo scaffale?","No. Dalla frase condizionale di Maria non segue che ci siano libri sullo scaffale. E dato che Susanna non vuole leggere (antecedente falso), la condizionale può essere vera anche se sullo scaffale non c’è alcun libro."
